Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualTechnologyEmission,NewCapacity,TotalTechnologyAnnualActivity,TotalCapacityAnnual,AnnualVariableOperatingCost,CapitalInvestmentStorage,CapitalInvestment,AnnualFixedOperatingCost
Scenario1,0,RE1,,DEMRESELC,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,DEMRESELC,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,EXPELC,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPBIO,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPCOA,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC001,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPELC002,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFOMOM,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPHFONAI,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPLFOELD,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2029,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2030,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2031,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2032,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2033,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2034,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2035,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2036,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2037,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2038,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2039,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2040,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2041,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2042,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2043,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2044,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2045,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2046,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2047,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2048,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2049,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPNGS,,2050,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2019,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2020,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2021,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2022,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2023,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2024,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2025,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2026,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2027,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2028,,,,,,,,,,,,,,,,,0.0
Scenario1,0,RE1,,IMPURN,,2029,,,,,,,,,,,,,,,,,0.0
